gene,term
FGF11,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
IQGAP1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
FGF12,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PPP1CC,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
FGF13,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PPP1CB,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ACTG1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGA10,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
HRAS,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGA8,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PFN3,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
FGF23,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
LIMK2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
LIMK1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
FGF18,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
MYL12B,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PIP4K2A,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ACTB,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ROCK2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
MOS,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PIK3R3,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
TMSB4Y,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
GIT1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
MSN,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ARPC1A,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
BAIAP2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
IQGAP2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
NCKAP1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
VAV3,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ABI2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
F2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
F2R,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ARHGEF6,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGA9,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGAL,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGAM,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGAD,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGAE,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PAK4,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGA4,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGA3,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGA2B,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
APC2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGA7,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGA5,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
MYH14,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PDGFRB,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PIP4K2B,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
WASF2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
BRAF,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
SLC9A1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
DIAPH3,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
VAV1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
WASF1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGB3,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PIKFYVE,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGB4,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGB5,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
DOCK1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGB6,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PIP5K1A,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGB7,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PIP5K1B,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGAV,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGB1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGAX,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
VAV2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGB2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
FGF20,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PFN4,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
GNA12,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PDGFC,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
VCL,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
GNA13,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
CHRM1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
CHRM2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
CYFIP1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
CHRM4,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
CHRM3,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGB8,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
RDX,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PXN,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
CYFIP2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PAK5,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PDGFA,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
FGF22,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PDGFB,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PDGFRA,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
TMSB4X,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
BCAR1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PAK1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
CRK,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
EZR,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
CRKL,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
CDC42,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ACTN2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ACTN3,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
SOS2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PAK3,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
RAF1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PAK2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
MYL9,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
RHOA,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
TMSB4XP8,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
INS,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
MYLPF,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
RAC2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
WASL,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
CHRM5,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
RAC3,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
MYLK2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
SSH3,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PPP1CA,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
MAPK3,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ARHGAP35,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
INSRR,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ARPC2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
FGF19,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
RAC1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
SOS1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
MAPK1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
GSN,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
EGFR,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
EGF,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
SSH1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
NCKAP1L,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
RRAS,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ARAF,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
GNG12,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
MRAS,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGA6,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
DIAPH2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGA2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ITGA1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
TIAM2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PIK3CA,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PIK3CB,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PIK3CD,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
ARHGEF1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
MYLK3,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PIK3CG,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PIK3R1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
PIK3R2,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
GCK,KEGG_INSULIN_SIGNALING_PATHWAY
CALM2,KEGG_INSULIN_SIGNALING_PATHWAY
PPARGC1A,KEGG_INSULIN_SIGNALING_PATHWAY
ELK1,KEGG_INSULIN_SIGNALING_PATHWAY
CALM1,KEGG_INSULIN_SIGNALING_PATHWAY
EIF4E,KEGG_INSULIN_SIGNALING_PATHWAY
EIF4EBP1,KEGG_INSULIN_SIGNALING_PATHWAY
PRKAG2,KEGG_INSULIN_SIGNALING_PATHWAY
FBP1,KEGG_INSULIN_SIGNALING_PATHWAY
HK2,KEGG_INSULIN_SIGNALING_PATHWAY
HK1,KEGG_INSULIN_SIGNALING_PATHWAY
RHEB,KEGG_INSULIN_SIGNALING_PATHWAY
BRAF,KEGG_INSULIN_SIGNALING_PATHWAY
PDPK1,KEGG_INSULIN_SIGNALING_PATHWAY
IKBKB,KEGG_INSULIN_SIGNALING_PATHWAY
EXOC7,KEGG_INSULIN_SIGNALING_PATHWAY
AKT1,KEGG_INSULIN_SIGNALING_PATHWAY
SHC4,KEGG_INSULIN_SIGNALING_PATHWAY
AKT2,KEGG_INSULIN_SIGNALING_PATHWAY
NRAS,KEGG_INSULIN_SIGNALING_PATHWAY
AKT3,KEGG_INSULIN_SIGNALING_PATHWAY
PYGB,KEGG_INSULIN_SIGNALING_PATHWAY
PYGM,KEGG_INSULIN_SIGNALING_PATHWAY
ACACB,KEGG_INSULIN_SIGNALING_PATHWAY
INPP5K,KEGG_INSULIN_SIGNALING_PATHWAY
PYGL,KEGG_INSULIN_SIGNALING_PATHWAY
ACACA,KEGG_INSULIN_SIGNALING_PATHWAY
PIK3R5,KEGG_INSULIN_SIGNALING_PATHWAY
PDE3B,KEGG_INSULIN_SIGNALING_PATHWAY
PHKB,KEGG_INSULIN_SIGNALING_PATHWAY
PHKA2,KEGG_INSULIN_SIGNALING_PATHWAY
PHKA1,KEGG_INSULIN_SIGNALING_PATHWAY
FLOT2,KEGG_INSULIN_SIGNALING_PATHWAY
KRAS,KEGG_INSULIN_SIGNALING_PATHWAY
SHC3,KEGG_INSULIN_SIGNALING_PATHWAY
SOCS1,KEGG_INSULIN_SIGNALING_PATHWAY
PRKX,KEGG_INSULIN_SIGNALING_PATHWAY
PRKAB2,KEGG_INSULIN_SIGNALING_PATHWAY
CALML5,KEGG_INSULIN_SIGNALING_PATHWAY
PRKAB1,KEGG_INSULIN_SIGNALING_PATHWAY
PRKAA2,KEGG_INSULIN_SIGNALING_PATHWAY
PRKAA1,KEGG_INSULIN_SIGNALING_PATHWAY
PDE3A,KEGG_INSULIN_SIGNALING_PATHWAY
SOCS3,KEGG_INSULIN_SIGNALING_PATHWAY
FOXO1,KEGG_INSULIN_SIGNALING_PATHWAY
PRKACA,KEGG_INSULIN_SIGNALING_PATHWAY
PRKACB,KEGG_INSULIN_SIGNALING_PATHWAY
G6PC2,KEGG_INSULIN_SIGNALING_PATHWAY
PRKACG,KEGG_INSULIN_SIGNALING_PATHWAY
IRS2,KEGG_INSULIN_SIGNALING_PATHWAY
CBLC,KEGG_INSULIN_SIGNALING_PATHWAY
CALML3,KEGG_INSULIN_SIGNALING_PATHWAY
FLOT1,KEGG_INSULIN_SIGNALING_PATHWAY
CRK,KEGG_INSULIN_SIGNALING_PATHWAY
SH2B2,KEGG_INSULIN_SIGNALING_PATHWAY
CRKL,KEGG_INSULIN_SIGNALING_PATHWAY
RHOQ,KEGG_INSULIN_SIGNALING_PATHWAY
PRKAG1,KEGG_INSULIN_SIGNALING_PATHWAY
PRKAR1A,KEGG_INSULIN_SIGNALING_PATHWAY
PRKAR2A,KEGG_INSULIN_SIGNALING_PATHWAY
PRKAR1B,KEGG_INSULIN_SIGNALING_PATHWAY
CALM3,KEGG_INSULIN_SIGNALING_PATHWAY
PTPN1,KEGG_INSULIN_SIGNALING_PATHWAY
SOS2,KEGG_INSULIN_SIGNALING_PATHWAY
RAF1,KEGG_INSULIN_SIGNALING_PATHWAY
SHC1,KEGG_INSULIN_SIGNALING_PATHWAY
PRKAR2B,KEGG_INSULIN_SIGNALING_PATHWAY
TSC2,KEGG_INSULIN_SIGNALING_PATHWAY
SORBS1,KEGG_INSULIN_SIGNALING_PATHWAY
SLC2A4,KEGG_INSULIN_SIGNALING_PATHWAY
MTOR,KEGG_INSULIN_SIGNALING_PATHWAY
MKNK1,KEGG_INSULIN_SIGNALING_PATHWAY
SOCS2,KEGG_INSULIN_SIGNALING_PATHWAY
FASN,KEGG_INSULIN_SIGNALING_PATHWAY
PHKG1,KEGG_INSULIN_SIGNALING_PATHWAY
BAD,KEGG_INSULIN_SIGNALING_PATHWAY
INS,KEGG_INSULIN_SIGNALING_PATHWAY
PHKG2,KEGG_INSULIN_SIGNALING_PATHWAY
PRKCI,KEGG_INSULIN_SIGNALING_PATHWAY
GYS1,KEGG_INSULIN_SIGNALING_PATHWAY
GYS2,KEGG_INSULIN_SIGNALING_PATHWAY
INPP5D,KEGG_INSULIN_SIGNALING_PATHWAY
MAPK9,KEGG_INSULIN_SIGNALING_PATHWAY
HK3,KEGG_INSULIN_SIGNALING_PATHWAY
MAPK10,KEGG_INSULIN_SIGNALING_PATHWAY
MAP2K2,KEGG_INSULIN_SIGNALING_PATHWAY
PTPRF,KEGG_INSULIN_SIGNALING_PATHWAY
MAP2K1,KEGG_INSULIN_SIGNALING_PATHWAY
PRKAG3,KEGG_INSULIN_SIGNALING_PATHWAY
RPTOR,KEGG_INSULIN_SIGNALING_PATHWAY
PPP1R3C,KEGG_INSULIN_SIGNALING_PATHWAY
RAPGEF1,KEGG_INSULIN_SIGNALING_PATHWAY
PPP1R3A,KEGG_INSULIN_SIGNALING_PATHWAY
RPS6KB1,KEGG_INSULIN_SIGNALING_PATHWAY
RPS6KB2,KEGG_INSULIN_SIGNALING_PATHWAY
PRKCZ,KEGG_INSULIN_SIGNALING_PATHWAY
TSC1,KEGG_INSULIN_SIGNALING_PATHWAY
GRB2,KEGG_INSULIN_SIGNALING_PATHWAY
PPP1CC,KEGG_INSULIN_SIGNALING_PATHWAY
PPP1CA,KEGG_INSULIN_SIGNALING_PATHWAY
PPP1CB,KEGG_INSULIN_SIGNALING_PATHWAY
MAPK3,KEGG_INSULIN_SIGNALING_PATHWAY
PKLR,KEGG_INSULIN_SIGNALING_PATHWAY
INSR,KEGG_INSULIN_SIGNALING_PATHWAY
SOS1,KEGG_INSULIN_SIGNALING_PATHWAY
RPS6,KEGG_INSULIN_SIGNALING_PATHWAY
PPP1R3D,KEGG_INSULIN_SIGNALING_PATHWAY
MAPK1,KEGG_INSULIN_SIGNALING_PATHWAY
HRAS,KEGG_INSULIN_SIGNALING_PATHWAY
MAPK8,KEGG_INSULIN_SIGNALING_PATHWAY
PCK2,KEGG_INSULIN_SIGNALING_PATHWAY
PCK1,KEGG_INSULIN_SIGNALING_PATHWAY
GSK3B,KEGG_INSULIN_SIGNALING_PATHWAY
CBLB,KEGG_INSULIN_SIGNALING_PATHWAY
CBL,KEGG_INSULIN_SIGNALING_PATHWAY
EIF4E1B,KEGG_INSULIN_SIGNALING_PATHWAY
FBP2,KEGG_INSULIN_SIGNALING_PATHWAY
LIPE,KEGG_INSULIN_SIGNALING_PATHWAY
MKNK2,KEGG_INSULIN_SIGNALING_PATHWAY
EIF4E2,KEGG_INSULIN_SIGNALING_PATHWAY
ARAF,KEGG_INSULIN_SIGNALING_PATHWAY
TRIP10,KEGG_INSULIN_SIGNALING_PATHWAY
PPP1R3B,KEGG_INSULIN_SIGNALING_PATHWAY
PIK3R3,KEGG_INSULIN_SIGNALING_PATHWAY
SOCS4,KEGG_INSULIN_SIGNALING_PATHWAY
PIK3CA,KEGG_INSULIN_SIGNALING_PATHWAY
PIK3CB,KEGG_INSULIN_SIGNALING_PATHWAY
PIK3CD,KEGG_INSULIN_SIGNALING_PATHWAY
SHC2,KEGG_INSULIN_SIGNALING_PATHWAY
G6PC,KEGG_INSULIN_SIGNALING_PATHWAY
SREBF1,KEGG_INSULIN_SIGNALING_PATHWAY
IRS1,KEGG_INSULIN_SIGNALING_PATHWAY
PIK3CG,KEGG_INSULIN_SIGNALING_PATHWAY
IRS4,KEGG_INSULIN_SIGNALING_PATHWAY
PIK3R1,KEGG_INSULIN_SIGNALING_PATHWAY
PIK3R2,KEGG_INSULIN_SIGNALING_PATHWAY
CALML6,KEGG_INSULIN_SIGNALING_PATHWAY
JUN,KEGG_GNRH_SIGNALING_PATHWAY
CALM2,KEGG_GNRH_SIGNALING_PATHWAY
ELK1,KEGG_GNRH_SIGNALING_PATHWAY
CALM1,KEGG_GNRH_SIGNALING_PATHWAY
MAP2K4,KEGG_GNRH_SIGNALING_PATHWAY
JMJD7-PLA2G4B,KEGG_GNRH_SIGNALING_PATHWAY
MMP2,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G2E,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G6,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G10,KEGG_GNRH_SIGNALING_PATHWAY
MAP3K1,KEGG_GNRH_SIGNALING_PATHWAY
MAP3K3,KEGG_GNRH_SIGNALING_PATHWAY
ITPR3,KEGG_GNRH_SIGNALING_PATHWAY
MAP3K4,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G4B,KEGG_GNRH_SIGNALING_PATHWAY
CGA,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G2F,KEGG_GNRH_SIGNALING_PATHWAY
NRAS,KEGG_GNRH_SIGNALING_PATHWAY
MAPK14,KEGG_GNRH_SIGNALING_PATHWAY
MAPK12,KEGG_GNRH_SIGNALING_PATHWAY
KRAS,KEGG_GNRH_SIGNALING_PATHWAY
GNA11,KEGG_GNRH_SIGNALING_PATHWAY
PRKX,KEGG_GNRH_SIGNALING_PATHWAY
CALML5,KEGG_GNRH_SIGNALING_PATHWAY
ADCY3,KEGG_GNRH_SIGNALING_PATHWAY
ADCY2,KEGG_GNRH_SIGNALING_PATHWAY
ADCY1,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G4E,KEGG_GNRH_SIGNALING_PATHWAY
CAMK2A,KEGG_GNRH_SIGNALING_PATHWAY
CAMK2B,KEGG_GNRH_SIGNALING_PATHWAY
CAMK2D,KEGG_GNRH_SIGNALING_PATHWAY
CAMK2G,KEGG_GNRH_SIGNALING_PATHWAY
PRKACA,KEGG_GNRH_SIGNALING_PATHWAY
GNAQ,KEGG_GNRH_SIGNALING_PATHWAY
PRKACB,KEGG_GNRH_SIGNALING_PATHWAY
PRKACG,KEGG_GNRH_SIGNALING_PATHWAY
GNRHR,KEGG_GNRH_SIGNALING_PATHWAY
GNAS,KEGG_GNRH_SIGNALING_PATHWAY
GNRH2,KEGG_GNRH_SIGNALING_PATHWAY
GNRH1,KEGG_GNRH_SIGNALING_PATHWAY
CALML3,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G2D,KEGG_GNRH_SIGNALING_PATHWAY
PLD1,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G12A,KEGG_GNRH_SIGNALING_PATHWAY
PLD2,KEGG_GNRH_SIGNALING_PATHWAY
HBEGF,KEGG_GNRH_SIGNALING_PATHWAY
CALM3,KEGG_GNRH_SIGNALING_PATHWAY
PTK2B,KEGG_GNRH_SIGNALING_PATHWAY
MAP3K2,KEGG_GNRH_SIGNALING_PATHWAY
CDC42,KEGG_GNRH_SIGNALING_PATHWAY
PLCB2,KEGG_GNRH_SIGNALING_PATHWAY
ADCY8,KEGG_GNRH_SIGNALING_PATHWAY
SOS2,KEGG_GNRH_SIGNALING_PATHWAY
ADCY9,KEGG_GNRH_SIGNALING_PATHWAY
PLCB1,KEGG_GNRH_SIGNALING_PATHWAY
ADCY6,KEGG_GNRH_SIGNALING_PATHWAY
ADCY7,KEGG_GNRH_SIGNALING_PATHWAY
PRKCB,KEGG_GNRH_SIGNALING_PATHWAY
RAF1,KEGG_GNRH_SIGNALING_PATHWAY
PLCB3,KEGG_GNRH_SIGNALING_PATHWAY
PRKCA,KEGG_GNRH_SIGNALING_PATHWAY
ADCY5,KEGG_GNRH_SIGNALING_PATHWAY
PLCB4,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G3,KEGG_GNRH_SIGNALING_PATHWAY
PRKCD,KEGG_GNRH_SIGNALING_PATHWAY
MAPK9,KEGG_GNRH_SIGNALING_PATHWAY
MAPK10,KEGG_GNRH_SIGNALING_PATHWAY
MAPK11,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G2A,KEGG_GNRH_SIGNALING_PATHWAY
MAP2K2,KEGG_GNRH_SIGNALING_PATHWAY
CACNA1D,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G4A,KEGG_GNRH_SIGNALING_PATHWAY
MAP2K3,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G5,KEGG_GNRH_SIGNALING_PATHWAY
MAPK13,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G12B,KEGG_GNRH_SIGNALING_PATHWAY
MAP2K1,KEGG_GNRH_SIGNALING_PATHWAY
CACNA1C,KEGG_GNRH_SIGNALING_PATHWAY
MAP2K7,KEGG_GNRH_SIGNALING_PATHWAY
CACNA1F,KEGG_GNRH_SIGNALING_PATHWAY
MAP2K6,KEGG_GNRH_SIGNALING_PATHWAY
CACNA1S,KEGG_GNRH_SIGNALING_PATHWAY
ADCY4,KEGG_GNRH_SIGNALING_PATHWAY
GRB2,KEGG_GNRH_SIGNALING_PATHWAY
MAPK3,KEGG_GNRH_SIGNALING_PATHWAY
MAPK7,KEGG_GNRH_SIGNALING_PATHWAY
SOS1,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G1B,KEGG_GNRH_SIGNALING_PATHWAY
MAPK1,KEGG_GNRH_SIGNALING_PATHWAY
HRAS,KEGG_GNRH_SIGNALING_PATHWAY
MAPK8,KEGG_GNRH_SIGNALING_PATHWAY
ITPR1,KEGG_GNRH_SIGNALING_PATHWAY
EGFR,KEGG_GNRH_SIGNALING_PATHWAY
ITPR2,KEGG_GNRH_SIGNALING_PATHWAY
MMP14,KEGG_GNRH_SIGNALING_PATHWAY
SRC,KEGG_GNRH_SIGNALING_PATHWAY
FSHB,KEGG_GNRH_SIGNALING_PATHWAY
LHB,KEGG_GNRH_SIGNALING_PATHWAY
PLA2G2C,KEGG_GNRH_SIGNALING_PATHWAY
ATF4,KEGG_GNRH_SIGNALING_PATHWAY
CALML6,KEGG_GNRH_SIGNALING_PATHWAY
CDC16,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ADCY8,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ADCY9,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ADCY6,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
RAF1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ADCY7,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ADCY5,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
SPDYA,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
IGF1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
RPS6KA6,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CDK1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ANAPC10,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
IGF1R,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ANAPC1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
INS,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ANAPC11,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
SPDYC,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
MAPK9,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
MAPK10,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
MAPK11,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
BRAF,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
MAPK13,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
MAP2K1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ADCY4,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
AKT1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
AKT2,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
RPS6KA2,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
RPS6KA3,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
AKT3,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
CPEB1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
MAPK3,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ANAPC7,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ANAPC5,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ANAPC2,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
ANAPC4,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
MAD2L1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
RPS6KA1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
MAPK1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
PIK3R5,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
